num_nodes,probability,graph_index,node_1,node_2,weight
12,0.9,9,4,9,0.7979572794984201
12,0.9,9,4,10,0.7248544441835897
12,0.9,9,5,6,0.8542795853727648
12,0.9,9,5,7,0.5702009004510333
12,0.9,9,5,8,0.4549530499898291
12,0.9,9,5,9,0.38886148604384685
12,0.9,9,5,10,0.6420467895629502
12,0.9,9,5,11,0.7427442037861272
12,0.9,9,6,7,0.2426750656685895
12,0.9,9,6,8,0.4588825655539952
12,0.9,9,6,9,0.18205850036172377
12,0.9,9,6,11,0.10656952239513612
12,0.9,9,7,8,0.5700762390979084
12,0.9,9,7,9,0.7106623624013579
12,0.9,9,7,10,0.17305690350556785
12,0.9,9,7,11,0.8105223791791368
12,0.9,9,8,9,0.15385223871752512
12,0.9,9,8,11,0.8223883382412182
12,0.9,9,9,10,0.9641331276981072
12,0.9,9,9,11,0.9702156950007423
12,0.9,9,10,11,0.45317044255046457
15,0.5,0,0,2,0.17424212888824714
15,0.5,0,0,3,0.42290951762698636
15,0.5,0,0,4,0.2968964865998378
15,0.5,0,0,5,0.2071083581220997
15,0.5,0,0,6,0.7579793689717386
15,0.5,0,0,8,0.6854658148974011
15,0.5,0,0,10,0.7436156809470852
15,0.5,0,0,11,0.837980706069854
15,0.5,0,0,12,0.24410441742492306
15,0.5,0,0,14,0.2530189921800644
15,0.5,0,1,2,0.5109999108096742
15,0.5,0,1,7,0.5955794691476894
15,0.5,0,1,8,0.34555657812960106
15,0.5,0,1,9,0.9330408687419015
15,0.5,0,1,13,0.19755400236190757
15,0.5,0,1,14,0.8689125040605594
15,0.5,0,2,3,0.12904790984628398
15,0.5,0,2,10,0.7520225034467265
15,0.5,0,2,11,0.23941657367225727
15,0.5,0,2,12,0.5903273942884247
15,0.5,0,3,4,0.9249698046933202
15,0.5,0,3,5,0.630939003732074
15,0.5,0,3,8,0.21330702033402615
15,0.5,0,3,9,0.9190161893391393
15,0.5,0,3,10,0.8159787187700552
15,0.5,0,4,6,0.3786577442294057
15,0.5,0,4,7,0.36628532529377966
15,0.5,0,4,8,0.3112501407574794
15,0.5,0,4,9,0.3451154105504718
15,0.5,0,4,11,0.6677876608836747
15,0.5,0,4,12,0.6013835440965266
15,0.5,0,4,13,0.4442428813864364
15,0.5,0,4,14,0.5934330069837633
15,0.5,0,5,6,0.8985444200138807
15,0.5,0,5,10,0.5581460233076727
15,0.5,0,5,12,0.22442409285056972
15,0.5,0,5,14,0.7289514970667421
15,0.5,0,6,7,0.6003791149318279
15,0.5,0,6,8,0.20801661381038683
15,0.5,0,6,9,0.7383560968715662
15,0.5,0,6,12,0.9527100419502692
15,0.5,0,6,13,0.14144733614480665
15,0.5,0,7,8,0.6200783220974
15,0.5,0,7,10,0.7113098879327789
15,0.5,0,7,12,0.5628441661435353
15,0.5,0,7,13,0.5733635407268104
15,0.5,0,8,9,0.5106783815441401
15,0.5,0,8,10,0.3423012899746767
15,0.5,0,8,11,0.24682129963326432
15,0.5,0,8,13,0.227508558775108
15,0.5,0,9,10,0.8654696746823363
15,0.5,0,9,13,0.4029829747895117
15,0.5,0,9,14,0.5495966539581659
15,0.5,0,10,12,0.4514486460177295
15,0.5,0,11,13,0.6923363774442982
15,0.5,0,11,14,0.706466352017779
15,0.5,0,12,13,0.42560558802486925
15,0.5,0,13,14,0.5947974786772418
15,0.5,1,0,3,0.5219684751654189
15,0.5,1,0,4,0.43734563612122634
15,0.5,1,0,7,0.9211082370903649
15,0.5,1,0,10,0.3353273252324591
15,0.5,1,0,13,0.4899184635415995
15,0.5,1,0,14,0.6820840996838858
15,0.5,1,1,9,0.13419398309340547
15,0.5,1,1,10,0.6183876133323599
15,0.5,1,1,11,0.9850402741292716
15,0.5,1,1,13,0.8847510914674421
15,0.5,1,1,14,0.6850324343172671
15,0.5,1,2,3,0.6629208683934372
15,0.5,1,2,6,0.10110671981551694
15,0.5,1,2,9,0.6083142853155957
15,0.5,1,2,10,0.19003366336715172
15,0.5,1,2,11,0.8586555109340075
15,0.5,1,2,12,0.6652398251354374
15,0.5,1,2,13,0.91103616744932
15,0.5,1,3,5,0.5398331659002263
15,0.5,1,3,9,0.7288841592638808
15,0.5,1,3,11,0.9902282420959084
15,0.5,1,3,12,0.9310459251230402
15,0.5,1,3,14,0.8242436285498671
15,0.5,1,4,5,0.8303075847158345
15,0.5,1,4,7,0.22496126978853861
15,0.5,1,4,9,0.2984559989167083
15,0.5,1,4,10,0.16921192353690312
15,0.5,1,4,11,0.8867219768928288
15,0.5,1,5,8,0.8246024422050653
15,0.5,1,5,9,0.9632622853452304
15,0.5,1,5,10,0.182380918639523
15,0.5,1,5,11,0.7420668628179252
15,0.5,1,5,12,0.6289963772581654
15,0.5,1,5,13,0.34185793766055006
15,0.5,1,6,7,0.10494402823508489
15,0.5,1,6,8,0.5278014872545224
15,0.5,1,6,9,0.11435632476594497
15,0.5,1,6,10,0.9981757350556676
15,0.5,1,6,13,0.8351947438186488
15,0.5,1,7,8,0.21770167573350896
15,0.5,1,7,12,0.28676170510454224
15,0.5,1,7,13,0.3890634849114468
15,0.5,1,7,14,0.44881988940327433
15,0.5,1,8,9,0.9094117549863207
15,0.5,1,8,10,0.9383243817487069
15,0.5,1,8,11,0.683691392352666
15,0.5,1,8,13,0.8116750868775141
15,0.5,1,9,11,0.822259577285334
15,0.5,1,9,12,0.876643075471585
15,0.5,1,9,14,0.2214500058725793
15,0.5,1,12,13,0.9303260715197496
15,0.5,1,13,14,0.1995862177868448
15,0.5,2,0,2,0.47702930962840284
15,0.5,2,0,3,0.333646797783571
15,0.5,2,0,6,0.40707116026369694
15,0.5,2,0,8,0.6116190584277469
15,0.5,2,0,11,0.3170557515460287
15,0.5,2,1,6,0.3296553235047616
15,0.5,2,1,7,0.2925292009132013
15,0.5,2,1,8,0.49789080916931316
15,0.5,2,1,9,0.8249168171453977
15,0.5,2,2,3,0.92206209202722
15,0.5,2,2,4,0.42062569734104116
15,0.5,2,2,6,0.11403687833285418
15,0.5,2,2,7,0.6125200410273339
15,0.5,2,2,10,0.17120100514536157
15,0.5,2,2,11,0.782670275908157
15,0.5,2,2,13,0.5322764986096259
15,0.5,2,3,6,0.13256456716838227
15,0.5,2,3,9,0.7018365289676238
15,0.5,2,3,12,0.5250482688625119
15,0.5,2,3,14,0.3902509481792181
15,0.5,2,4,5,0.2664683939596206
15,0.5,2,4,7,0.112045801858219
15,0.5,2,4,8,0.2326001290508608
15,0.5,2,4,9,0.16436596440427903
15,0.5,2,5,6,0.47534994505925576
15,0.5,2,5,10,0.24470105537496964
15,0.5,2,6,8,0.3610818550294377
15,0.5,2,6,9,0.6001835688132628
15,0.5,2,6,10,0.8570918194997736
15,0.5,2,6,11,0.17556550603081977
15,0.5,2,6,13,0.5444339643651068
15,0.5,2,6,14,0.9009222814030143
15,0.5,2,7,12,0.15404068777105584
15,0.5,2,7,13,0.9481714033645042
15,0.5,2,8,9,0.4507977455228498
15,0.5,2,8,10,0.8284898932381352
15,0.5,2,8,11,0.9235768886026676
15,0.5,2,8,12,0.4759311712420716
15,0.5,2,8,13,0.687079763531178
15,0.5,2,8,14,0.6820051221323952
15,0.5,2,9,12,0.9344205948767943
15,0.5,2,9,14,0.8270282976361322
15,0.5,2,10,11,0.7506164347411496
15,0.5,2,11,12,0.9057751722388092
15,0.5,2,11,14,0.683976919555721
15,0.5,2,12,14,0.21380343806485552
15,0.5,3,0,5,0.5350897681400784
15,0.5,3,0,9,0.6710347119542021
15,0.5,3,0,10,0.5929961554785895
15,0.5,3,0,13,0.3670282432512594
15,0.5,3,0,14,0.39026241376326076
15,0.5,3,1,2,0.25956783804282735
15,0.5,3,1,4,0.25293402887519995
15,0.5,3,1,9,0.9977094049132176
15,0.5,3,1,11,0.5932752600103217
15,0.5,3,1,12,0.7208225049876276
15,0.5,3,1,13,0.11975952271781828
15,0.5,3,1,14,0.7398600172513891
15,0.5,3,2,4,0.9859595888104554
15,0.5,3,2,7,0.9517361806074198
15,0.5,3,2,8,0.6852275839827854
15,0.5,3,2,9,0.5990229501642441
15,0.5,3,2,11,0.1497049328458014
15,0.5,3,2,13,0.17930350571460735
15,0.5,3,2,14,0.4818465320546521
15,0.5,3,3,4,0.3256541791010248
15,0.5,3,3,5,0.6394197197565045
15,0.5,3,3,8,0.9110321595965877
15,0.5,3,3,9,0.9951740897483483
15,0.5,3,3,10,0.3433770350796831
15,0.5,3,3,11,0.6554321019912709
15,0.5,3,3,14,0.2725245772589655
15,0.5,3,4,13,0.45850656140519286
15,0.5,3,5,6,0.1713841360338978
15,0.5,3,5,7,0.28550365318921717
15,0.5,3,5,9,0.454699019496419
15,0.5,3,5,12,0.9901860138533044
15,0.5,3,5,13,0.7088878594434107
15,0.5,3,5,14,0.774093192486892
15,0.5,3,6,8,0.17267382117829255
15,0.5,3,6,10,0.3331387849762134
15,0.5,3,6,13,0.8993066389205346
15,0.5,3,7,9,0.7507773914565828
15,0.5,3,7,10,0.9564959798098825
15,0.5,3,7,13,0.23862650372998004
15,0.5,3,7,14,0.578434291109297
15,0.5,3,8,9,0.9799162294418912
15,0.5,3,8,10,0.3415525475280995
15,0.5,3,8,14,0.7979962699884192
15,0.5,3,9,13,0.6493086522311379
15,0.5,3,9,14,0.8143855042234105
15,0.5,3,11,12,0.2228079743720678
15,0.5,3,11,14,0.7724890201885936
15,0.5,3,12,13,0.508028131149954
15,0.5,3,12,14,0.12302191415138003
15,0.5,3,13,14,0.1361003464299772
15,0.5,4,0,4,0.8855568576430972
15,0.5,4,0,5,0.2551100993673233
15,0.5,4,0,9,0.41337635461102307
15,0.5,4,0,10,0.8254136648480016
15,0.5,4,0,11,0.4319061850675847
15,0.5,4,0,12,0.7424444298327944
15,0.5,4,1,2,0.2251059375402608
15,0.5,4,1,5,0.23065021986818796
15,0.5,4,1,6,0.8368703909160594
15,0.5,4,1,7,0.3517690697063568
15,0.5,4,1,10,0.23601944794621732
15,0.5,4,1,13,0.26842681981436045
15,0.5,4,2,4,0.38736299935244534
15,0.5,4,2,6,0.5865541782785292
15,0.5,4,2,8,0.9969214277765407
15,0.5,4,2,10,0.32785499854084854
15,0.5,4,2,11,0.3785210154392925
15,0.5,4,2,13,0.7306721081465973
15,0.5,4,2,14,0.3302493907465897
15,0.5,4,3,6,0.31981326699067014
15,0.5,4,3,7,0.3463107943858662
15,0.5,4,3,8,0.5844035482488703
15,0.5,4,3,10,0.7797284470415481
15,0.5,4,3,11,0.44952741785071715
15,0.5,4,4,8,0.7671777711211648
15,0.5,4,4,9,0.34307096511739
15,0.5,4,5,7,0.6243244446776155
15,0.5,4,5,11,0.31515879320498846
15,0.5,4,5,12,0.5997329404394656
15,0.5,4,5,14,0.3716992764608906
15,0.5,4,6,9,0.706500559171217
15,0.5,4,6,12,0.4006821986400081
15,0.5,4,6,13,0.39803208046431693
15,0.5,4,7,8,0.18417872638127425
15,0.5,4,7,10,0.11440821497870411
15,0.5,4,7,11,0.857970276232831
15,0.5,4,7,12,0.20277698843680614
15,0.5,4,8,10,0.9760269486241445
15,0.5,4,8,12,0.8019387214620108
15,0.5,4,8,13,0.5469748223811608
15,0.5,4,8,14,0.5566191549882099
15,0.5,4,10,13,0.748596205328223
15,0.5,4,11,12,0.38135951489446585
15,0.5,4,11,13,0.10759200950977504
15,0.5,4,13,14,0.8910964923454416
15,0.5,5,0,5,0.12377699662615389
15,0.5,5,0,7,0.18722585248932783
15,0.5,5,0,9,0.5086116324613125
15,0.5,5,0,10,0.5827552329876178
15,0.5,5,0,12,0.7262901568585018
15,0.5,5,0,14,0.6113805114040146
15,0.5,5,1,2,0.3161361701016456
15,0.5,5,1,3,0.38794759142839197
15,0.5,5,1,4,0.10007176230694724
15,0.5,5,1,5,0.2837720690778918
15,0.5,5,1,8,0.44801321316569365
15,0.5,5,1,9,0.25879817646391673
15,0.5,5,1,10,0.30056697496804563
15,0.5,5,1,11,0.1453961563017611
15,0.5,5,2,3,0.8335431162297412
15,0.5,5,2,6,0.4044969131055963
15,0.5,5,2,8,0.94609551253806
15,0.5,5,2,9,0.24293243198877368
15,0.5,5,2,13,0.21857474963772094
15,0.5,5,3,6,0.7962679405383406
15,0.5,5,3,9,0.6716828643670614
15,0.5,5,3,10,0.3301461341624136
15,0.5,5,3,13,0.20070470795714346
15,0.5,5,4,6,0.19797131372564353
15,0.5,5,4,7,0.6743626035589245
15,0.5,5,4,8,0.3279837497181805
15,0.5,5,4,9,0.8869497863164146
15,0.5,5,4,13,0.2892503451268985
15,0.5,5,4,14,0.7629759359705924
15,0.5,5,5,11,0.31311367134110246
15,0.5,5,5,13,0.22291365796288615
15,0.5,5,6,7,0.4823214338760947
15,0.5,5,6,8,0.1968378835688775
15,0.5,5,6,10,0.17260400367807477
15,0.5,5,6,11,0.39457691691537566
15,0.5,5,6,13,0.6224239560468001
15,0.5,5,6,14,0.22803651332407152
15,0.5,5,7,8,0.5777098866442972
15,0.5,5,7,9,0.9367836069848621
15,0.5,5,7,10,0.9931329105778847
15,0.5,5,7,11,0.9215496679224849
15,0.5,5,7,12,0.2715537543064234
15,0.5,5,8,10,0.6226841083924602
15,0.5,5,8,11,0.18745203426971854
15,0.5,5,8,14,0.6874405404797075
15,0.5,5,9,11,0.590209844618394
15,0.5,5,9,14,0.7544038767943793
15,0.5,5,10,12,0.17163449631627087
15,0.5,5,10,14,0.22405737196049197
15,0.5,5,11,13,0.3110078557104992
15,0.5,5,12,13,0.5697315660197277
15,0.5,5,12,14,0.1287476602282123
15,0.5,5,13,14,0.6730778160414749
15,0.5,6,0,1,0.7766941745335307
15,0.5,6,0,3,0.3835774628940285
15,0.5,6,0,4,0.589029614232623
15,0.5,6,0,5,0.5149796335379264
15,0.5,6,0,9,0.14765084090135358
15,0.5,6,0,10,0.9966561858545238
15,0.5,6,0,11,0.5255861715665678
15,0.5,6,0,14,0.727749450729505
15,0.5,6,1,3,0.42359748680581844
15,0.5,6,1,4,0.46807878868141817
15,0.5,6,1,5,0.4032415472421409
15,0.5,6,1,7,0.8809724337295916
15,0.5,6,1,11,0.6079740432541506
15,0.5,6,1,14,0.1748916318281726
15,0.5,6,2,4,0.5223780473381194
15,0.5,6,2,5,0.8335720408305103
15,0.5,6,2,10,0.9064529466474526
15,0.5,6,2,13,0.9581127926663389
15,0.5,6,2,14,0.24210960464012402
15,0.5,6,3,5,0.503210619367952
15,0.5,6,3,6,0.11911457898961388
15,0.5,6,3,9,0.13779653744647785
15,0.5,6,3,10,0.5411846857052548
15,0.5,6,3,11,0.1837408468130931
15,0.5,6,3,12,0.34959691559877604
15,0.5,6,3,14,0.7124546533813176
15,0.5,6,4,5,0.21998966161097383
15,0.5,6,4,7,0.11365880172773196
15,0.5,6,4,10,0.8139539222085053
15,0.5,6,4,11,0.1869711135501385
15,0.5,6,4,14,0.3658338258669155
15,0.5,6,5,6,0.7081991114309093
15,0.5,6,5,8,0.46346121449926014
15,0.5,6,5,10,0.993619260652397
15,0.5,6,5,14,0.6597097454610017
15,0.5,6,6,8,0.3943601946333498
15,0.5,6,6,9,0.10015309198485874
15,0.5,6,6,12,0.19177378397246464
15,0.5,6,6,13,0.42295481475666497
15,0.5,6,7,9,0.545374478257699
15,0.5,6,7,10,0.42604183245753746
15,0.5,6,7,11,0.6725668354171372
15,0.5,6,7,13,0.5716589036166305
15,0.5,6,8,9,0.39188452780816196
15,0.5,6,8,14,0.8745812199919399
15,0.5,6,9,11,0.20464053851465486
15,0.5,6,9,12,0.8293320351683221
15,0.5,6,9,14,0.450286529681428
15,0.5,6,10,12,0.1677854327895985
15,0.5,6,10,14,0.9074020344774587
15,0.5,6,11,12,0.4712380305753898
15,0.5,6,11,14,0.24412067798649986
15,0.5,6,12,13,0.7644873293307286
15,0.5,6,13,14,0.3581392724945974
15,0.5,7,0,4,0.677319782726051
15,0.5,7,0,6,0.7283298644321473
15,0.5,7,0,7,0.6515371260719658
15,0.5,7,0,8,0.9124729738088097
15,0.5,7,0,9,0.6488715394414081
15,0.5,7,0,10,0.7223121670496429
15,0.5,7,0,11,0.3725046053915073
15,0.5,7,0,13,0.6347379575530157
15,0.5,7,1,3,0.5049845947232174
15,0.5,7,1,6,0.41556317542699006
15,0.5,7,1,7,0.5581133515458748
15,0.5,7,1,10,0.8310906119136031
15,0.5,7,1,12,0.5204072456693927
15,0.5,7,2,5,0.7684564481033911
15,0.5,7,2,7,0.6981080399777678
15,0.5,7,2,8,0.4940538715149855
15,0.5,7,2,10,0.19279858848855713
15,0.5,7,2,11,0.8705276921488052
15,0.5,7,2,14,0.5826124249583164
15,0.5,7,3,4,0.8748865389876475
15,0.5,7,3,6,0.5996451973529802
15,0.5,7,3,8,0.6617035090086112
15,0.5,7,4,5,0.937040834084491
15,0.5,7,4,7,0.9955296569918718
15,0.5,7,4,11,0.5677784447108555
15,0.5,7,4,12,0.415389180521197
15,0.5,7,5,7,0.2232535077883518
15,0.5,7,5,9,0.5002625574321394
15,0.5,7,5,11,0.7480309633541405
15,0.5,7,5,14,0.7471295503766091
15,0.5,7,6,7,0.2933611762443673
15,0.5,7,6,8,0.9907168989601184
15,0.5,7,6,10,0.858842175240775
15,0.5,7,6,11,0.25118843109128525
15,0.5,7,7,8,0.7438959304221266
15,0.5,7,7,9,0.6486299085536649
15,0.5,7,7,11,0.4606314873660192
15,0.5,7,7,12,0.10805553256830058
15,0.5,7,7,14,0.24269708801050618
15,0.5,7,8,10,0.5008398480510626
15,0.5,7,8,14,0.6954683355582981
15,0.5,7,9,10,0.315172232513822
15,0.5,7,9,11,0.7833480664058532
15,0.5,7,9,13,0.9551709287564892
15,0.5,7,9,14,0.763021011965841
15,0.5,7,10,12,0.4258745940519537
15,0.5,7,11,12,0.5196938683400728
15,0.5,8,0,3,0.592028385312336
15,0.5,8,0,6,0.9969186539934893
15,0.5,8,0,7,0.13903516736818966
15,0.5,8,0,8,0.6635441004874508
15,0.5,8,0,12,0.934198522501486
15,0.5,8,1,2,0.8341173794151377
15,0.5,8,1,3,0.8180352569446651
15,0.5,8,1,6,0.836908633050025
15,0.5,8,1,12,0.35491433590737975
15,0.5,8,1,14,0.167764844542401
15,0.5,8,2,3,0.3853117277411474
15,0.5,8,2,4,0.15244243615979403
15,0.5,8,2,7,0.173479714375044
15,0.5,8,2,10,0.6139183508746758
15,0.5,8,2,11,0.8972551184808579
15,0.5,8,2,13,0.17837163585493285
15,0.5,8,2,14,0.10142703280688786
15,0.5,8,3,8,0.9257967038693337
15,0.5,8,3,9,0.3832237914748349
15,0.5,8,3,11,0.8330385341744053
15,0.5,8,3,12,0.9044700723647903
15,0.5,8,3,14,0.9986357112533857
15,0.5,8,4,6,0.6183679997663596
15,0.5,8,4,7,0.9450220735708653
15,0.5,8,4,8,0.6661230271473142
15,0.5,8,4,9,0.9241150967669536
15,0.5,8,4,10,0.8908915184427516
15,0.5,8,4,11,0.5574677821408143
15,0.5,8,5,11,0.20124930013280895
15,0.5,8,5,12,0.5720117319466286
15,0.5,8,5,13,0.8024834146316467
15,0.5,8,5,14,0.1223272313426925
15,0.5,8,6,7,0.8702848782905614
15,0.5,8,6,8,0.6228114164557002
15,0.5,8,6,11,0.23247911491662143
15,0.5,8,7,8,0.16903137506449378
15,0.5,8,7,12,0.15283975446634304
15,0.5,8,7,13,0.3859246909150672
15,0.5,8,7,14,0.8915700351782008
15,0.5,8,8,9,0.8916226760719268
15,0.5,8,8,11,0.1394298458113296
15,0.5,8,8,14,0.45919445717378893
15,0.5,8,9,10,0.3972061958920876
15,0.5,8,9,11,0.48946784072417426
15,0.5,8,9,12,0.4444905126939278
15,0.5,8,9,14,0.28048635546753886
15,0.5,8,10,13,0.9676256502125832
15,0.5,8,10,14,0.16588574158044003
15,0.5,8,11,14,0.25202200270673636
15,0.5,8,12,13,0.7362353203500516
15,0.5,9,0,1,0.9150386359014249
15,0.5,9,0,5,0.16207212075020733
15,0.5,9,0,8,0.5909471415956252
15,0.5,9,0,9,0.7960861834241554
15,0.5,9,0,10,0.20922444166104906
15,0.5,9,0,11,0.924138736715586
15,0.5,9,0,12,0.49862558725356454
15,0.5,9,0,13,0.15284410374811308
15,0.5,9,0,14,0.574214293312385
15,0.5,9,1,4,0.7393386673774359
15,0.5,9,1,7,0.7567287083422001
15,0.5,9,1,9,0.7491588908856599
15,0.5,9,1,14,0.5699191547369823
15,0.5,9,2,5,0.41897953285689815
15,0.5,9,2,6,0.8943157311694994
15,0.5,9,2,7,0.7996983630984302
15,0.5,9,2,9,0.5799532120625083
15,0.5,9,2,10,0.8624508349383956
15,0.5,9,2,11,0.2899013832757978
15,0.5,9,2,13,0.38693539822718226
15,0.5,9,3,4,0.12022353223180512
15,0.5,9,3,5,0.43706609439707944
15,0.5,9,3,6,0.43556994301575724
15,0.5,9,3,7,0.45091605470866825
15,0.5,9,3,9,0.264568354964105
15,0.5,9,3,10,0.37699902186596856
15,0.5,9,3,11,0.7151437547301686
15,0.5,9,3,12,0.4526565481971533
15,0.5,9,3,13,0.7654113828307129
15,0.5,9,3,14,0.8558216916632246
15,0.5,9,4,5,0.6440035495952425
15,0.5,9,4,6,0.7208083623510735
15,0.5,9,4,8,0.17850682186355082
15,0.5,9,4,9,0.2852980038006736
15,0.5,9,4,11,0.9713602599051209
15,0.5,9,5,7,0.5908121486274558
15,0.5,9,5,8,0.48514740783407484
15,0.5,9,5,9,0.16734036952598783
15,0.5,9,5,12,0.38520221151144063
15,0.5,9,5,13,0.11536045665646875
15,0.5,9,6,9,0.26883462128381974
15,0.5,9,6,12,0.28024443174096464
15,0.5,9,6,13,0.7479153975829742
15,0.5,9,6,14,0.7458395540720211
15,0.5,9,7,8,0.47733996733800266
15,0.5,9,7,9,0.8143811193810513
15,0.5,9,7,10,0.27493764749668564
15,0.5,9,8,10,0.8101822812189559
15,0.5,9,8,12,0.5188730932595906
15,0.5,9,8,13,0.9230065363115693
15,0.5,9,8,14,0.12663177064213382
15,0.5,9,9,10,0.6748697184252338
15,0.5,9,9,11,0.4750641829457112
15,0.5,9,10,12,0.4037277855328414
15,0.5,9,11,12,0.20166506074556864
15,0.5,9,11,13,0.5428757636049697
15,0.5,9,11,14,0.9564447317138508
15,0.5,9,12,13,0.5561240463321432
15,0.5,9,12,14,0.4096733518653455
15,0.6,0,0,2,0.817688817219017
15,0.6,0,0,5,0.9463369191725206
15,0.6,0,0,6,0.8993125722551295
15,0.6,0,0,8,0.5562228799344648
15,0.6,0,0,9,0.6176195313650915
15,0.6,0,0,11,0.805363094533975
15,0.6,0,0,12,0.9561388477646353
15,0.6,0,0,14,0.6687095708029894
15,0.6,0,1,2,0.9237950208975055
15,0.6,0,1,4,0.16204209491813365
15,0.6,0,1,5,0.5351745695640006
15,0.6,0,1,6,0.7048918080944915
15,0.6,0,1,7,0.9472415575398757
15,0.6,0,1,8,0.6608840340884883
15,0.6,0,1,9,0.23761784726774784
15,0.6,0,1,10,0.4102922856908009
15,0.6,0,1,11,0.12924397650439098
15,0.6,0,1,12,0.9171131860891809
15,0.6,0,2,5,0.12851063519763212
15,0.6,0,2,7,0.2863736125919487
15,0.6,0,2,8,0.20670684872855735
15,0.6,0,2,10,0.7591041089982459
15,0.6,0,2,12,0.5143436212773729
15,0.6,0,2,13,0.4684563570454866
15,0.6,0,3,4,0.3897691278138571
15,0.6,0,3,5,0.5155128870903484
15,0.6,0,3,6,0.11060909843852479
15,0.6,0,3,8,0.6698180425180243
15,0.6,0,3,12,0.5143649047504879
15,0.6,0,3,13,0.2280240135115369
15,0.6,0,4,5,0.6120345785156955
15,0.6,0,4,7,0.8519620497253434
15,0.6,0,4,8,0.7482482275396111
15,0.6,0,4,9,0.11841464740219829
15,0.6,0,4,10,0.9698040314479259
15,0.6,0,4,11,0.9094912571423026
15,0.6,0,4,12,0.1170493403927303
15,0.6,0,4,14,0.18570473143066785
15,0.6,0,5,6,0.8438948349122515
15,0.6,0,5,7,0.1497572129547159
15,0.6,0,5,8,0.533085092079176
15,0.6,0,5,10,0.3043958722169355
15,0.6,0,5,12,0.980823620311364
15,0.6,0,5,14,0.10719939879026122
15,0.6,0,6,7,0.6627744543125224
15,0.6,0,6,10,0.4074222604069673
15,0.6,0,6,11,0.4706778659304348
15,0.6,0,6,12,0.25149797237734833
15,0.6,0,6,13,0.9634127682757211
15,0.6,0,6,14,0.7735866009339009
15,0.6,0,7,9,0.9272718153470328
15,0.6,0,7,11,0.7242515764209473
15,0.6,0,7,12,0.7503225841917887
15,0.6,0,7,14,0.9937304913454258
15,0.6,0,8,9,0.2977185260561803
15,0.6,0,8,10,0.6725777655801676
15,0.6,0,8,11,0.783167873169363
15,0.6,0,8,13,0.3070172574264309
15,0.6,0,8,14,0.2527342406057236
15,0.6,0,9,14,0.9582212195111541
15,0.6,0,10,11,0.8157621631686589
15,0.6,0,10,12,0.7691431051192529
15,0.6,0,10,13,0.6441182591679928
15,0.6,0,10,14,0.6218874178793062
15,0.6,0,11,12,0.9993216152314945
15,0.6,0,11,13,0.38911264021824243
15,0.6,0,11,14,0.7805379805022845
15,0.6,0,12,13,0.7094051039321705
15,0.6,0,12,14,0.7451168337533145
15,0.6,0,13,14,0.4650828211378153
15,0.6,1,0,1,0.5179328474232671
15,0.6,1,0,5,0.21553477305274393
15,0.6,1,0,6,0.34856823489366034
15,0.6,1,0,7,0.6673204352702797
15,0.6,1,0,8,0.9884950347197419
15,0.6,1,0,9,0.8557002775035083
15,0.6,1,0,13,0.9288182491960334
15,0.6,1,0,14,0.5155565461413697
15,0.6,1,1,3,0.7811729564858344
15,0.6,1,1,4,0.9117383538121949
15,0.6,1,1,5,0.208286288989402
15,0.6,1,1,7,0.5450806076680406
15,0.6,1,1,8,0.11251968200518402
15,0.6,1,1,9,0.9090053294348382
15,0.6,1,1,12,0.8176785460828924
15,0.6,1,1,13,0.15675455239550495
15,0.6,1,2,5,0.23621600518969468
15,0.6,1,2,6,0.783178916486379
15,0.6,1,2,7,0.8718925332332153
15,0.6,1,2,10,0.9536028078802514
15,0.6,1,2,12,0.29708566405175885
15,0.6,1,2,14,0.11059225264619592
15,0.6,1,3,4,0.5584039482770321
15,0.6,1,3,5,0.8223566136766272
15,0.6,1,3,6,0.705032067019897
15,0.6,1,3,9,0.4737027111719716
15,0.6,1,3,11,0.9927088890879634
15,0.6,1,3,13,0.23663219173546113
15,0.6,1,4,5,0.5935473181146854
15,0.6,1,4,6,0.7218589989102362
15,0.6,1,4,7,0.8347748836832198
15,0.6,1,4,8,0.5422122753495514
15,0.6,1,4,9,0.623473666860749
15,0.6,1,4,12,0.3968902412392692
15,0.6,1,4,13,0.7728037053680772
15,0.6,1,4,14,0.5361755702592654
15,0.6,1,5,9,0.5234426354025947
15,0.6,1,5,10,0.2558682772298584
15,0.6,1,5,11,0.6804693046539634
15,0.6,1,5,12,0.19866671632710992
15,0.6,1,6,7,0.23201752163090755
15,0.6,1,6,8,0.4216786486146714
15,0.6,1,6,10,0.5493594285785478
15,0.6,1,6,11,0.38707197825160444
15,0.6,1,6,13,0.4906137265477879
15,0.6,1,6,14,0.6878960868161075
15,0.6,1,7,8,0.6824505212635754
15,0.6,1,7,12,0.290622375185179
15,0.6,1,7,13,0.33186479235735944
15,0.6,1,7,14,0.35895313281330243
15,0.6,1,8,12,0.550640954201085
15,0.6,1,8,13,0.16084041650871053
15,0.6,1,8,14,0.5924346475593625
15,0.6,1,9,10,0.785796766777993
15,0.6,1,10,12,0.46133422136891455
15,0.6,1,10,14,0.7893892383160426
15,0.6,1,11,12,0.536704871244299
15,0.6,1,11,14,0.4236143726636098
15,0.6,1,12,13,0.24888396747662628
15,0.6,1,13,14,0.2872891886842769
15,0.6,2,0,1,0.22263153662030843
15,0.6,2,0,3,0.5099882082637044
15,0.6,2,0,4,0.8062383403662039
